Date,Channel,Retailer,Retailor,SKU, Unit Sold ,Rev,Category,Sub_Category,
9/1/2026,Online,other Online malls,other Online malls,FA200KRWH,1,227182,Shark Fan,Fan,Home Environment
9/1/2026,Online,other Online malls,other Online malls,DB351KRBL3,1,217273,Ninja Motorized,Portable,Motorized
9/1/2026,Online,other Online malls,other Online malls,BC251KRIV,1,99909,Ninja Motorized,Portable,Motorized
9/1/2026,Online,other Online malls,other Online malls,SL300KR,1,318091,Ninja Heated,Airfry,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,CS151KRGYAE,1,362727,Shark Floorcare,CS,Vacuum
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,417273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,417273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,TB201KR,1,181727,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,FA050KRWH,1,99091,Shark Fan,Fan,Home Environment
9/1/2026,Online,other Online malls,other Online malls,TB201KR,1,181727,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,S8201KR,1,199909,Shark Floorcare,WD,Hardfloor
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,417273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,AG551KR,1,363545,Ninja Heated,Grill,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,417273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,FA200KRWH,1,227182,Shark Fan,Fan,Home Environment
9/1/2026,Online,other Online malls,other Online malls,IW3241KR,1,680909,Shark Floorcare,Kion,Vacuum
9/1/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,417273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,417273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,CB350KR,1,199909,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,635455,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,FN100KRWH,1,218091,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,CS151KRGYAE,1,362727,Shark Floorcare,CS,Vacuum
9/1/2026,Online,other Online malls,other Online malls,BC251KRIV,1,99909,Ninja Motorized,Portable,Motorized
9/1/2026,Online,other Online malls,other Online malls,CI100KR,1,127182,Ninja Motorized,Hand,Motorized
9/1/2026,Online,other Online malls,other Online malls,CI1000KR,1,118091,Ninja Motorized,Hand,Motorized
9/1/2026,Online,other Online malls,other Online malls,FN100KRWH,1,218091,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,417273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,CS151KRGYAE,1,362727,Shark Floorcare,CS,Vacuum
9/1/2026,Online,other Online malls,other Online malls,CI1000KR,1,127182,Ninja Motorized,Hand,Motorized
9/1/2026,Online,other Online malls,other Online malls,S8201KR,1,199909,Shark Floorcare,WD,Hardfloor
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,417273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,FA200KRWH,1,227182,Shark Fan,Fan,Home Environment
9/1/2026,Online,other Online malls,other Online malls,NC300KR,1,245364,Ninja Motorized,Icecream,Frozen
9/1/2026,Online,other Online malls,other Online malls,S8201KR,1,199909,Shark Floorcare,WD,Hardfloor
9/1/2026,Online,other Online malls,other Online malls,FN100KRWH,1,236273,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,CI100KR,1,127182,Ninja Motorized,Hand,Motorized
9/1/2026,Online,other Online malls,other Online malls,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,WV270KR,1,181727,Shark Floorcare,WV,Vacuum
9/1/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,CI100KR,1,127182,Ninja Motorized,Hand,Motorized
9/1/2026,Online,other Online malls,other Online malls,LC701KRBK,1,780909,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,BC151KRPR,1,109000,Ninja Motorized,Portable,Motorized
9/1/2026,Online,other Online malls,other Online malls,CS151KRGDAE,1,408182,Shark Floorcare,CS,Vacuum
9/1/2026,Online,other Online malls,other Online malls,NJ1001KR,1,72636,Ninja Motorized,Food process,Motorized
9/1/2026,Online,other Online malls,other Online malls,CS151KRGYAE,1,362727,Shark Floorcare,CS,Vacuum
9/1/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,IW4271KRCP,1,817273,Shark Floorcare,Kion,Vacuum
9/1/2026,Online,other Online malls,other Online malls,FA200KRWH,1,227182,Shark Fan,Fan,Home Environment
9/1/2026,Online,other Online malls,other Online malls,BC251KRIV,1,99909,Ninja Motorized,Portable,Motorized
9/1/2026,Online,other Online malls,other Online malls,CS851KRMVAE,1,599091,Shark Floorcare,CS,Vacuum
9/1/2026,Online,other Online malls,other Online malls,FN100KRGY1,1,227182,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,BN800KR,1,272636,Ninja Motorized,Kitchen,Motorized
9/1/2026,Online,other Online malls,other Online malls,BN300KR,1,118091,Ninja Motorized,Trad,Motorized
9/1/2026,Online,other Online malls,other Online malls,CI100KR,1,127182,Ninja Motorized,Hand,Motorized
9/1/2026,Online,other Online malls,other Online malls,LC152KRIV,1,417273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,other Online malls,other Online malls,WV210KR,2,254364,Shark Floorcare,WV,Vacuum
9/1/2026,Online,other Online malls,other Online malls,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,other Online malls,other Online malls,CI100KR,1,127182,Ninja Motorized,Hand,Motorized
9/1/2026,Online,DTC,DTC,NC300KR,1,318091,Ninja Motorized,Icecream,Frozen
9/1/2026,Online,DTC,DTC,XSKPINTLID2KR,1,16309,ETC,ETC,etc
9/1/2026,Online,DTC,DTC,CS851KRMVAE,1,726364,Shark Floorcare,CS,Vacuum
9/1/2026,Online,DTC,DTC,LC152KRIV,1,635455,Shark Floorcare,FW,Vacuum
9/1/2026,Online,DTC,DTC,S8201KR,1,133036,Shark Floorcare,WD,Hardfloor
9/1/2026,Online,DTC,DTC,TF200SKRWH,1,199036,Shark Fan,Fan,Home Environment
9/1/2026,Online,DTC,DTC,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,BC251KRIV,1,77945,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,BC251KRMT,1,77945,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,FN100KRGN1,1,124855,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,DTC,DTC,BC251KRMT,1,77945,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,DTC,DTC,LC351KRBK,1,424909,Shark Floorcare,FW,Vacuum
9/1/2026,Online,DTC,DTC,FN091KR,1,190818,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,DTC,DTC,AF181KR,1,209000,Ninja Heated,Airfry,Cooking Heated
9/1/2026,Online,DTC,DTC,NC300KR,1,318091,Ninja Motorized,Icecream,Frozen
9/1/2026,Online,DTC,DTC,LC701KRBK,1,817273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,DTC,DTC,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,BN300KR,1,118091,Ninja Motorized,Trad,Motorized
9/1/2026,Online,DTC,DTC,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,DTC,DTC,LC600KRGY,1,544545,Shark Floorcare,FW,Vacuum
9/1/2026,Online,DTC,DTC,WV270KR,1,181727,Shark Floorcare,WV,Vacuum
9/1/2026,Online,DTC,DTC,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,LC701KRBK,1,817273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,DTC,DTC,CB151KR,1,181727,Ninja Motorized,Trad,Motorized
9/1/2026,Online,DTC,DTC,BC251KRIV,1,136273,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,CI100KR,1,181727,Ninja Motorized,Hand,Motorized
9/1/2026,Online,DTC,DTC,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,BC251KRIV,1,136273,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,CI1000KR,1,127182,Ninja Motorized,Hand,Motorized
9/1/2026,Online,DTC,DTC,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,TB401KR,1,318091,Ninja Motorized,Kitchen,Motorized
9/1/2026,Online,DTC,DTC,S8201KR,1,272636,Shark Floorcare,WD,Hardfloor
9/1/2026,Online,DTC,DTC,TF200SKR,1,199036,Shark Fan,Fan,Home Environment
9/1/2026,Online,DTC,DTC,TB201KR,1,227182,Ninja Motorized,Trad,Motorized
9/1/2026,Online,DTC,DTC,CS851KRMVAE,1,726364,Shark Floorcare,CS,Vacuum
9/1/2026,Online,DTC,DTC,FN100KRGY1,1,227182,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,DTC,DTC,DB351KRBL3,1,227182,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,BC251KRMT,1,136273,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/1/2026,Online,DTC,DTC,LC701KRBK,1,817273,Shark Floorcare,FW,Vacuum
9/1/2026,Online,DTC,DTC,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/1/2026,Online,DTC,DTC,LC152KRIV,1,635455,Shark Floorcare,FW,Vacuum
9/1/2026,Online,DTC,DTC,SFP701KR,1,363545,Ninja Heated,Combi,Cooking Heated
9/1/2026,Online,DTC,DTC,BU3641KR,1,635455,Shark Floorcare,Kion,Vacuum
9/1/2026,TVHS,TVHS,(주)지에스홈쇼핑 _ TVHS,DB351KRBL3,1,181727,Ninja Motorized,Portable,Motorized
9/1/2026,TVHS,TVHS,(주)지에스홈쇼핑 _ TVHS,DB351KRBL3,1,181727,Ninja Motorized,Portable,Motorized
9/1/2026,TVHS,TVHS,현대홈쇼핑 _ TVHS,BC251KRPK,1,136273,Ninja Motorized,Portable,Motorized
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,AG551KR,1,344545,Ninja Heated,Grill,Cooking Heated
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,BU3641KR,1,453636,Shark Floorcare,Kion,Vacuum
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,TB401KR,1,271818,Ninja Motorized,Kitchen,Motorized
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,TB401KR,1,271818,Ninja Motorized,Kitchen,Motorized
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,TB401KR,1,271818,Ninja Motorized,Kitchen,Motorized
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,BU3641KR,1,453636,Shark Floorcare,Kion,Vacuum
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,BU3641KR,1,453636,Shark Floorcare,Kion,Vacuum
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,BU3641KR,1,453636,Shark Floorcare,Kion,Vacuum
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,TB401KR,1,271818,Ninja Motorized,Kitchen,Motorized
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,TB401KR,1,271818,Ninja Motorized,Kitchen,Motorized
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,TB401KR,1,271818,Ninja Motorized,Kitchen,Motorized
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,BU3641KR,1,453636,Shark Floorcare,Kion,Vacuum
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,BU3641KR,1,453636,Shark Floorcare,Kion,Vacuum
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,BU3641KR,1,453636,Shark Floorcare,Kion,Vacuum
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,TB401KR,1,271818,Ninja Motorized,Kitchen,Motorized
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,TB401KR,1,271818,Ninja Motorized,Kitchen,Motorized
9/1/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,TB401KR,1,271818,Ninja Motorized,Kitchen,Motorized
9/1/2026,PP,PP,(주)지에스홈쇼핑 _ PP,FN100KRWH,1,205032,Ninja Heated,Crispi,Cooking Heated
9/1/2026,PP,PP,(주)지에스홈쇼핑 _ PP,FN100KRGY1,1,200723,Ninja Heated,Crispi,Cooking Heated
9/1/2026,PP,PP,(주)지에스홈쇼핑 _ PP,NJ1001KR,1,64177,Ninja Motorized,Food process,Motorized
9/1/2026,PP,PP,(주)지에스홈쇼핑 _ PP,FN100KRGY1,1,200723,Ninja Heated,Crispi,Cooking Heated
9/1/2026,PP,PP,(주)지에스홈쇼핑 _ PP,NJ1001KR,1,69005,Ninja Motorized,Food process,Motorized
9/1/2026,PP,PP,(주)지에스홈쇼핑 _ PP,FN100KRGY1,1,200351,Ninja Heated,Crispi,Cooking Heated
9/1/2026,PP,PP,(주)지에스홈쇼핑 _ PP,FN100KRWH,1,200934,Ninja Heated,Crispi,Cooking Heated
9/1/2026,PP,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,BC251KRMT,1,129455,Ninja Motorized,Portable,Motorized
9/1/2026,PP,PP,씨제이홈쇼핑_ PP,HB150KR,1,315364,Ninja Motorized,Hot,Motorized
9/1/2026,PP,PP,씨제이홈쇼핑_ PP,FN100KRGY1,1,218441,Ninja Heated,Crispi,Cooking Heated
9/1/2026,PP,PP,씨제이홈쇼핑_ PP,BC251KRMT,1,125369,Ninja Motorized,Portable,Motorized
9/1/2026,PP,PP,현대홈쇼핑 _ PP,FN100KRGY1,1,227182,Ninja Heated,Crispi,Cooking Heated
9/1/2026,PP,PP,현대홈쇼핑 _ PP,FN100KRGY1,1,227182,Ninja Heated,Crispi,Cooking Heated
9/1/2026,PP,PP,현대홈쇼핑 _ PP,WV516KR,1,272636,Shark Floorcare,WV,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,BC151KRCR,1,78754,Ninja Motorized,Portable,Motorized
9/1/2026,Offline,E-MART,Cosmo_E-MART,CS601KRBL,-1,-236609,Shark Floorcare,CS,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,FA200KRWH,1,147668,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,FA200KRWH,2,295336,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,BC151KREM,1,52481,Ninja Motorized,Portable,Motorized
9/1/2026,Offline,E-MART,Cosmo_E-MART,FA200KRWH,1,147668,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,CS151KRGDAE,2,812586,Shark Floorcare,CS,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,BC151KRCR,1,78754,Ninja Motorized,Portable,Motorized
9/1/2026,Offline,E-MART,Cosmo_E-MART,CS151KRGDAE,1,406293,Shark Floorcare,CS,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,FA200KRWH,1,147668,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,CS151KRGDAE,1,406293,Shark Floorcare,CS,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,FA200KRWH,1,147668,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,CS151KRGDAE,1,406293,Shark Floorcare,CS,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,BC151KREM,1,52481,Ninja Motorized,Portable,Motorized
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC351KRWH,1,575865,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,FA200KRWH,3,443004,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC351KRWH,1,575865,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,TB201KR,1,164142,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC751KRLY,1,643693,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC751KRLY,1,643693,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC751KRLY,1,643693,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC751KRLY,1,643693,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC751KRLY,1,643693,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,BC251KRGY,1,98459,Ninja Motorized,Portable,Motorized
9/1/2026,Offline,E-MART,Cosmo_E-MART,FA050KRWH,1,129941,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,NJ1001KR,1,52481,Ninja Motorized,Food process,Motorized
9/1/2026,Offline,E-MART,Cosmo_E-MART,WD210KR,1,372379,Shark Floorcare,WD,Hardfloor
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC150KRBL,1,508036,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC600KRGY,1,372379,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,BC251KRGY,1,98459,Ninja Motorized,Portable,Motorized
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC751KRLY,1,643693,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,FA050KRWH,1,129941,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC351KRWH,1,575865,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,E-MART,Cosmo_E-MART,FA200KRWH,1,151330,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,TF200SKRWH,1,236305,Shark Fan,Fan,Home Environment
9/1/2026,Offline,E-MART,Cosmo_E-MART,LC351KRWH,1,575865,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,LC351KRWH,1,509400,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,LC351KRWH,1,509400,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,LC351KRWH,1,509400,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,LC351KRWH,1,509400,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,LC351KRWH,1,509400,Shark Floorcare,FW,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,BN500KR,1,106009,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,BN500KR,1,106009,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,BN500KR,1,106009,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,BN500KR,1,106009,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,BN500KR,-1,-106009,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,IW3241KR,-1,-509400,Shark Floorcare,Kion,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,IW3241KR,1,509400,Shark Floorcare,Kion,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,NJ1001KR,1,49560,Ninja Motorized,Food process,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,NJ1001KR,1,49560,Ninja Motorized,Food process,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,NJ1001KR,-1,-49560,Ninja Motorized,Food process,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,NJ1001KR,2,99120,Ninja Motorized,Food process,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,WV270KR,1,137400,Shark Floorcare,WV,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,WV270KR,1,137400,Shark Floorcare,WV,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,WV270KR,-1,-137400,Shark Floorcare,WV,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,WV270KR,1,137400,Shark Floorcare,WV,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,WV270KR,1,137400,Shark Floorcare,WV,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,WV270KR,1,137400,Shark Floorcare,WV,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,WV270KR,1,137400,Shark Floorcare,WV,Vacuum
9/1/2026,Offline,HI-MART,Cosmo_Himart,SFP701KR,-1,-281645,Ninja Heated,Combi,Cooking Heated
9/1/2026,Offline,HI-MART,Cosmo_Himart,SFP701KR,1,281645,Ninja Heated,Combi,Cooking Heated
9/1/2026,Offline,HI-MART,Cosmo_Himart,SFP701KR,-1,-281645,Ninja Heated,Combi,Cooking Heated
9/1/2026,Offline,HI-MART,Cosmo_Himart,SFP701KR,1,281645,Ninja Heated,Combi,Cooking Heated
9/1/2026,Offline,HI-MART,Cosmo_Himart,SFP701KR,1,281645,Ninja Heated,Combi,Cooking Heated
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB401KR,1,250282,Ninja Motorized,Kitchen,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB401KR,-1,-250282,Ninja Motorized,Kitchen,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,-1,-156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,2,312382,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,TB201KR,1,156191,Ninja Motorized,Trad,Motorized
9/1/2026,Offline,HI-MART,Cosmo_Himart,NC300KR,1,250282,Ninja Motorized,Icecream,Frozen
9/1/2026,Offline,HI-MART,Cosmo_Himart,NC300KR,1,250282,Ninja Motorized,Icecream,Frozen
9/1/2026,Offline,HI-MART,Cosmo_Himart,WD210KR,1,299400,Shark Floorcare,WD,Hardfloor
9/1/2026,Offline,HI-MART,Cosmo_Himart,WD210KR,1,299400,Shark Floorcare,WD,Hardfloor
9/1/2026,Offline,HI-MART,Cosmo_Himart,FA200KRWH,1,157655,Shark Fan,Fan,Home Environment
9/1/2026,Offline,HI-MART,Cosmo_Himart,FA200KRWH,1,157655,Shark Fan,Fan,Home Environment
9/1/2026,Offline,HI-MART,Cosmo_Himart,FA200KRWH,1,157655,Shark Fan,Fan,Home Environment
